stage,seed,ecg_id,valid_position,vector_origin
stage2,7004,12954,3,2
stage2,7004,12954,4,3
stage2,7004,12954,5,1
stage2,7004,12954,6,4
stage2,7004,12954,7,6
stage2,7004,12954,8,5
stage2,7004,12954,9,0
stage2,7005,12954,0,8
stage2,7005,12954,1,2
stage2,7005,12954,2,4
stage2,7005,12954,3,6
stage2,7005,12954,4,7
stage2,7005,12954,5,3
stage2,7005,12954,6,9
stage2,7005,12954,7,1
stage2,7005,12954,8,0
stage2,7005,12954,9,5
stage2,0,12970,0,0
stage2,0,12970,1,1
stage2,0,12970,2,2
stage2,0,12970,3,3
stage2,0,12970,4,4
stage2,0,12970,5,5
stage2,0,12970,6,6
stage2,0,12970,7,7
stage2,0,12970,8,8
stage2,0,12970,9,9
stage2,0,12970,10,10
stage2,0,12970,11,11
stage2,0,12970,12,12
stage2,7001,12970,0,11
stage2,7001,12970,1,1
stage2,7001,12970,2,0
stage2,7001,12970,3,10
stage2,7001,12970,4,5
stage2,7001,12970,5,9
stage2,7001,12970,6,6
stage2,7001,12970,7,7
stage2,7001,12970,8,4
stage2,7001,12970,9,8
stage2,7001,12970,10,2
stage2,7001,12970,11,12
stage2,7001,12970,12,3
stage2,7002,12970,0,12
stage2,7002,12970,1,10
stage2,7002,12970,2,0
stage2,7002,12970,3,5
stage2,7002,12970,4,8
stage2,7002,12970,5,2
stage2,7002,12970,6,9
stage2,7002,12970,7,1
stage2,7002,12970,8,4
stage2,7002,12970,9,11
stage2,7002,12970,10,3
stage2,7002,12970,11,7
stage2,7002,12970,12,6
stage2,7003,12970,0,8
stage2,7003,12970,1,5
stage2,7003,12970,2,10
stage2,7003,12970,3,0
stage2,7003,12970,4,4
stage2,7003,12970,5,1
stage2,7003,12970,6,12
stage2,7003,12970,7,6
stage2,7003,12970,8,3
stage2,7003,12970,9,7
stage2,7003,12970,10,11
stage2,7003,12970,11,9
stage2,7003,12970,12,2
stage2,7004,12970,0,6
stage2,7004,12970,1,7
stage2,7004,12970,2,2
stage2,7004,12970,3,9
stage2,7004,12970,4,12
stage2,7004,12970,5,5
stage2,7004,12970,6,0
stage2,7004,12970,7,11
stage2,7004,12970,8,3
stage2,7004,12970,9,8
stage2,7004,12970,10,10
stage2,7004,12970,11,4
stage2,7004,12970,12,1
stage2,7005,12970,0,9
stage2,7005,12970,1,5
stage2,7005,12970,2,4
stage2,7005,12970,3,12
stage2,7005,12970,4,2
stage2,7005,12970,5,10
stage2,7005,12970,6,8
stage2,7005,12970,7,7
stage2,7005,12970,8,0
stage2,7005,12970,9,3
stage2,7005,12970,10,6
stage2,7005,12970,11,11
stage2,7005,12970,12,1
stage2,0,13074,0,0
stage2,0,13074,1,1
stage2,0,13074,2,2
stage2,0,13074,3,3
stage2,0,13074,4,4
stage2,0,13074,5,5
stage2,0,13074,6,6
stage2,0,13074,7,7
stage2,7001,13074,0,4
stage2,7001,13074,1,2
stage2,7001,13074,2,7
stage2,7001,13074,3,6
stage2,7001,13074,4,0
stage2,7001,13074,5,5
stage2,7001,13074,6,1
stage2,7001,13074,7,3
stage2,7002,13074,0,6
stage2,7002,13074,1,4
stage2,7002,13074,2,7
stage2,7002,13074,3,3
stage2,7002,13074,4,2
stage2,7002,13074,5,5
stage2,7002,13074,6,1
stage2,7002,13074,7,0
stage2,7003,13074,0,7
stage2,7003,13074,1,0
stage2,7003,13074,2,1
stage2,7003,13074,3,6
stage2,7003,13074,4,3
stage2,7003,13074,5,2
stage2,7003,13074,6,4
stage2,7003,13074,7,5
stage2,7004,13074,0,3
stage2,7004,13074,1,0
stage2,7004,13074,2,1
stage2,7004,13074,3,6
stage2,7004,13074,4,5
stage2,7004,13074,5,7
stage2,7004,13074,6,4
stage2,7004,13074,7,2
stage2,7005,13074,0,4
stage2,7005,13074,1,0
stage2,7005,13074,2,1
stage2,7005,13074,3,2
stage2,7005,13074,4,3
stage2,7005,13074,5,5
stage2,7005,13074,6,7
stage2,7005,13074,7,6
stage2,0,13651,0,0
stage2,0,13651,1,1
stage2,0,13651,2,2
stage2,0,13651,3,3
stage2,0,13651,4,4
stage2,0,13651,5,5
stage2,0,13651,6,6
stage2,0,13651,7,7
stage2,7001,13651,0,2
stage2,7001,13651,1,1
stage2,7001,13651,2,3
stage2,7001,13651,3,5
stage2,7001,13651,4,4
stage2,7001,13651,5,7
stage2,7001,13651,6,6
stage2,7001,13651,7,0
stage2,7002,13651,0,1
stage2,7002,13651,1,2
stage2,7002,13651,2,7
stage2,7002,13651,3,6
stage2,7002,13651,4,5
stage2,7002,13651,5,3
stage2,7002,13651,6,0
stage2,7002,13651,7,4
stage2,7003,13651,0,7
stage2,7003,13651,1,1
stage2,7003,13651,2,6
stage2,7003,13651,3,0
stage2,7003,13651,4,4
stage2,7003,13651,5,2
stage2,7003,13651,6,3
stage2,7003,13651,7,5
stage2,7004,13651,0,2
stage2,7004,13651,1,6
stage2,7004,13651,2,3
stage2,7004,13651,3,7
stage2,7004,13651,4,0
stage2,7004,13651,5,4
stage2,7004,13651,6,1
stage2,7004,13651,7,5
stage2,7005,13651,0,2
stage2,7005,13651,1,3
stage2,7005,13651,2,6
stage2,7005,13651,3,5
stage2,7005,13651,4,0
stage2,7005,13651,5,7
stage2,7005,13651,6,4
stage2,7005,13651,7,1
stage2,0,13661,0,0
stage2,0,13661,1,1
stage2,0,13661,2,2
stage2,0,13661,3,3
stage2,0,13661,4,4
stage2,0,13661,5,5
stage2,0,13661,6,6
stage2,0,13661,7,7
stage2,0,13661,8,8
stage2,0,13661,9,9
stage2,0,13661,10,10
stage2,0,13661,11,11
stage2,0,13661,12,12
stage2,0,13661,13,13
stage2,0,13661,14,14
stage2,7001,13661,0,5
stage2,7001,13661,1,10
stage2,7001,13661,2,8
stage2,7001,13661,3,9
stage2,7001,13661,4,11
stage2,7001,13661,5,13
stage2,7001,13661,6,1
stage2,7001,13661,7,14
stage2,7001,13661,8,4
stage2,7001,13661,9,6
stage2,7001,13661,10,12
stage2,7001,13661,11,2
stage2,7001,13661,12,7
stage2,7001,13661,13,0
stage2,7001,13661,14,3
stage2,7002,13661,0,5
stage2,7002,13661,1,3
stage2,7002,13661,2,0
stage2,7002,13661,3,9
stage2,7002,13661,4,6
stage2,7002,13661,5,2
stage2,7002,13661,6,10
stage2,7002,13661,7,14
stage2,7002,13661,8,1
stage2,7002,13661,9,12
stage2,7002,13661,10,4
stage2,7002,13661,11,8
stage2,7002,13661,12,13
stage2,7002,13661,13,7
stage2,7002,13661,14,11
stage2,7003,13661,0,13
stage2,7003,13661,1,8
stage2,7003,13661,2,12
stage2,7003,13661,3,6
stage2,7003,13661,4,4
stage2,7003,13661,5,5
stage2,7003,13661,6,2
stage2,7003,13661,7,3
stage2,7003,13661,8,0
stage2,7003,13661,9,14
stage2,7003,13661,10,10
stage2,7003,13661,11,9
stage2,7003,13661,12,7
stage2,7003,13661,13,11
stage2,7003,13661,14,1
stage2,7004,13661,0,10
stage2,7004,13661,1,5
stage2,7004,13661,2,4
stage2,7004,13661,3,1
stage2,7004,13661,4,3
stage2,7004,13661,5,6
stage2,7004,13661,6,14
stage2,7004,13661,7,7
stage2,7004,13661,8,2
stage2,7004,13661,9,11
stage2,7004,13661,10,13
stage2,7004,13661,11,12
stage2,7004,13661,12,8
stage2,7004,13661,13,0
stage2,7004,13661,14,9
stage2,7005,13661,0,12
stage2,7005,13661,1,1
stage2,7005,13661,2,13
stage2,7005,13661,3,8
stage2,7005,13661,4,10
stage2,7005,13661,5,11
stage2,7005,13661,6,6
stage2,7005,13661,7,9
stage2,7005,13661,8,7
stage2,7005,13661,9,5
stage2,7005,13661,10,14
stage2,7005,13661,11,2
stage2,7005,13661,12,0
stage2,7005,13661,13,4
stage2,7005,13661,14,3
stage2,0,13837,0,0
stage2,0,13837,1,1
stage2,0,13837,2,2
stage2,0,13837,3,3
stage2,0,13837,4,4
stage2,0,13837,5,5
stage2,0,13837,6,6
stage2,0,13837,7,7
stage2,0,13837,8,8
stage2,0,13837,9,9
stage2,7001,13837,0,8
stage2,7001,13837,1,1
stage2,7001,13837,2,7
stage2,7001,13837,3,9
stage2,7001,13837,4,5
stage2,7001,13837,5,3
stage2,7001,13837,6,4
stage2,7001,13837,7,2
stage2,7001,13837,8,0
stage2,7001,13837,9,6
stage2,7002,13837,0,6
stage2,7002,13837,1,0
stage2,7002,13837,2,9
stage2,7002,13837,3,2
stage2,7002,13837,4,1
stage2,7002,13837,5,5
stage2,7002,13837,6,8
stage2,7002,13837,7,7
stage2,7002,13837,8,4
stage2,7002,13837,9,3
stage2,7003,13837,0,8
stage2,7003,13837,1,7
stage2,7003,13837,2,5
stage2,7003,13837,3,0
stage2,7003,13837,4,6
stage2,7003,13837,5,9
stage2,7003,13837,6,3
stage2,7003,13837,7,1
stage2,7003,13837,8,2
stage2,7003,13837,9,4
stage2,7004,13837,0,5
stage2,7004,13837,1,9
stage2,7004,13837,2,8
stage2,7004,13837,3,4
stage2,7004,13837,4,0
stage2,7004,13837,5,6
stage2,7004,13837,6,2
stage2,7004,13837,7,1
stage2,7004,13837,8,3
stage2,7004,13837,9,7
stage2,7005,13837,0,7
stage2,7005,13837,1,4
stage2,7005,13837,2,9
stage2,7005,13837,3,8
stage2,7005,13837,4,6
stage2,7005,13837,5,0
stage2,7005,13837,6,3
stage2,7005,13837,7,5
stage2,7005,13837,8,2
stage2,7005,13837,9,1
stage2,0,13919,0,0
stage2,0,13919,1,1
stage2,0,13919,2,2
stage2,0,13919,3,3
stage2,0,13919,4,4
stage2,0,13919,5,5
stage2,7001,13919,0,2
stage2,7001,13919,1,1
stage2,7001,13919,2,5
stage2,7001,13919,3,0
stage2,7001,13919,4,4
stage2,7001,13919,5,3
stage2,7002,13919,0,4
stage2,7002,13919,1,5
stage2,7002,13919,2,3
stage2,7002,13919,3,0
stage2,7002,13919,4,2
stage2,7002,13919,5,1
stage2,7003,13919,0,4
stage2,7003,13919,1,0
stage2,7003,13919,2,5
stage2,7003,13919,3,1
stage2,7003,13919,4,3
stage2,7003,13919,5,2
stage2,7004,13919,0,5
stage2,7004,13919,1,3
stage2,7004,13919,2,2
stage2,7004,13919,3,0
stage2,7004,13919,4,1
stage2,7004,13919,5,4
stage2,7005,13919,0,4
stage2,7005,13919,1,0
stage2,7005,13919,2,2
stage2,7005,13919,3,5
stage2,7005,13919,4,3
stage2,7005,13919,5,1
stage2,0,14295,0,0
stage2,0,14295,1,1
stage2,0,14295,2,2
stage2,0,14295,3,3
stage2,0,14295,4,4
stage2,0,14295,5,5
stage2,0,14295,6,6
stage2,0,14295,7,7
stage2,0,14295,8,8
stage2,7001,14295,0,1
stage2,7001,14295,1,3
stage2,7001,14295,2,6
stage2,7001,14295,3,2
stage2,7001,14295,4,7
stage2,7001,14295,5,4
stage2,7001,14295,6,0
stage2,7001,14295,7,5
stage2,7001,14295,8,8
stage2,7002,14295,0,5
stage2,7002,14295,1,0
stage2,7002,14295,2,8
stage2,7002,14295,3,2
stage2,7002,14295,4,1
stage2,7002,14295,5,3
stage2,7002,14295,6,4
stage2,7002,14295,7,7
stage2,7002,14295,8,6
stage2,7003,14295,0,8
stage2,7003,14295,1,4
stage2,7003,14295,2,7
stage2,7003,14295,3,3
stage2,7003,14295,4,5
stage2,7003,14295,5,2
stage2,7003,14295,6,1
stage2,7003,14295,7,0
stage2,7003,14295,8,6
stage2,7004,14295,0,7
stage2,7004,14295,1,0
stage2,7004,14295,2,2
stage2,7004,14295,3,1
stage2,7004,14295,4,8
stage2,7004,14295,5,5
stage2,7004,14295,6,3
stage2,7004,14295,7,4
stage2,7004,14295,8,6
stage2,7005,14295,0,6
stage2,7005,14295,1,3
stage2,7005,14295,2,5
stage2,7005,14295,3,1
stage2,7005,14295,4,8
stage2,7005,14295,5,7
stage2,7005,14295,6,4
stage2,7005,14295,7,2
stage2,7005,14295,8,0
stage2,0,14351,0,0
stage2,0,14351,1,1
stage2,0,14351,2,2
stage2,0,14351,3,3
stage2,0,14351,4,4
stage2,0,14351,5,5
stage2,0,14351,6,6
stage2,0,14351,7,7
stage2,0,14351,8,8
stage2,7001,14351,0,7
stage2,7001,14351,1,0
stage2,7001,14351,2,5
stage2,7001,14351,3,3
stage2,7001,14351,4,4
stage2,7001,14351,5,6
stage2,7001,14351,6,1
stage2,7001,14351,7,2
stage2,7001,14351,8,8
stage2,7002,14351,0,3
stage2,7002,14351,1,5
stage2,7002,14351,2,6
stage2,7002,14351,3,2
stage2,7002,14351,4,1
stage2,7002,14351,5,7
stage2,7002,14351,6,0
stage2,7002,14351,7,4
stage2,7002,14351,8,8
stage2,7003,14351,0,3
stage2,7003,14351,1,5
stage2,7003,14351,2,2
stage2,7003,14351,3,0
stage2,7003,14351,4,8
stage2,7003,14351,5,1
stage2,7003,14351,6,7
stage2,7003,14351,7,6
stage2,7003,14351,8,4
stage2,7004,14351,0,2
stage2,7004,14351,1,8
stage2,7004,14351,2,0
stage2,7004,14351,3,6
stage2,7004,14351,4,7
stage2,7004,14351,5,4
stage2,7004,14351,6,1
stage2,7004,14351,7,3
stage2,7004,14351,8,5
stage2,7005,14351,0,5
stage2,7005,14351,1,2
stage2,7005,14351,2,4
stage2,7005,14351,3,6
stage2,7005,14351,4,1
stage2,7005,14351,5,0
stage2,7005,14351,6,3
stage2,7005,14351,7,8
stage2,7005,14351,8,7
stage2,0,14398,0,0
stage2,0,14398,1,1
stage2,0,14398,2,2
stage2,0,14398,3,3
stage2,0,14398,4,4
stage2,0,14398,5,5
stage2,0,14398,6,6
stage2,0,14398,7,7
stage2,7001,14398,0,6
stage2,7001,14398,1,4
stage2,7001,14398,2,0
stage2,7001,14398,3,7
stage2,7001,14398,4,1
stage2,7001,14398,5,3
stage2,7001,14398,6,2
stage2,7001,14398,7,5
stage2,7002,14398,0,5
stage2,7002,14398,1,4
stage2,7002,14398,2,7
stage2,7002,14398,3,3
stage2,7002,14398,4,1
stage2,7002,14398,5,6
stage2,7002,14398,6,0
stage2,7002,14398,7,2
stage2,7003,14398,0,5
stage2,7003,14398,1,4
stage2,7003,14398,2,1
stage2,7003,14398,3,2
stage2,7003,14398,4,0
stage2,7003,14398,5,7
stage2,7003,14398,6,3
stage2,7003,14398,7,6
stage2,7004,14398,0,7
stage2,7004,14398,1,5
stage2,7004,14398,2,2
stage2,7004,14398,3,6
stage2,7004,14398,4,1
stage2,7004,14398,5,0
stage2,7004,14398,6,3
stage2,7004,14398,7,4
stage2,7005,14398,0,7
stage2,7005,14398,1,5
stage2,7005,14398,2,1
stage2,7005,14398,3,2
stage2,7005,14398,4,0
stage2,7005,14398,5,4
stage2,7005,14398,6,3
stage2,7005,14398,7,6
stage2,0,14452,0,0
stage2,0,14452,1,1
stage2,0,14452,2,2
stage2,0,14452,3,3
stage2,0,14452,4,4
stage2,0,14452,5,5
stage2,0,14452,6,6
stage2,0,14452,7,7
stage2,0,14452,8,8
stage2,7001,14452,0,7
stage2,7001,14452,1,4
stage2,7001,14452,2,6
stage2,7001,14452,3,2
stage2,7001,14452,4,8
stage2,7001,14452,5,5
stage2,7001,14452,6,0
stage2,7001,14452,7,3
stage2,7001,14452,8,1
stage2,7002,14452,0,4
stage2,7002,14452,1,5
stage2,7002,14452,2,1
stage2,7002,14452,3,2
stage2,7002,14452,4,6
stage2,7002,14452,5,3
stage2,7002,14452,6,7
stage2,7002,14452,7,0
stage2,7002,14452,8,8
stage2,7003,14452,0,6
stage2,7003,14452,1,7
stage2,7003,14452,2,8
stage2,7003,14452,3,4
stage2,7003,14452,4,1
stage2,7003,14452,5,3
stage2,7003,14452,6,0
stage2,7003,14452,7,5
stage2,7003,14452,8,2
stage2,7004,14452,0,4
stage2,7004,14452,1,2
stage2,7004,14452,2,0
stage2,7004,14452,3,6
stage2,7004,14452,4,7
stage2,7004,14452,5,8
stage2,7004,14452,6,1
stage2,7004,14452,7,3
stage2,7004,14452,8,5
stage2,7005,14452,0,5
stage2,7005,14452,1,8
stage2,7005,14452,2,7
stage2,7005,14452,3,2
stage2,7005,14452,4,0
stage2,7005,14452,5,1
stage2,7005,14452,6,4
stage2,7005,14452,7,6
stage2,7005,14452,8,3
stage2,0,14453,0,0
stage2,0,14453,1,1
stage2,0,14453,2,2
stage2,0,14453,3,3
stage2,0,14453,4,4
stage2,0,14453,5,5
stage2,0,14453,6,6
stage2,0,14453,7,7
stage2,0,14453,8,8
stage2,0,14453,9,9
stage2,7001,14453,0,5
stage2,7001,14453,1,3
stage2,7001,14453,2,4
stage2,7001,14453,3,1
stage2,7001,14453,4,6
stage2,7001,14453,5,8
stage2,7001,14453,6,7
stage2,7001,14453,7,0
stage2,7001,14453,8,2
stage2,7001,14453,9,9
stage2,7002,14453,0,0
stage2,7002,14453,1,1
stage2,7002,14453,2,2
stage2,7002,14453,3,7
stage2,7002,14453,4,9
stage2,7002,14453,5,3
stage2,7002,14453,6,8
stage2,7002,14453,7,5
stage2,7002,14453,8,6
stage2,7002,14453,9,4
stage2,7003,14453,0,0
stage2,7003,14453,1,3
stage2,7003,14453,2,9
stage2,7003,14453,3,5
stage2,7003,14453,4,2
stage2,7003,14453,5,1
stage2,7003,14453,6,4
stage2,7003,14453,7,7
stage2,7003,14453,8,6
stage2,7003,14453,9,8
stage2,7004,14453,0,0
stage2,7004,14453,1,8
stage2,7004,14453,2,4
stage2,7004,14453,3,7
stage2,7004,14453,4,2
stage2,7004,14453,5,6
stage2,7004,14453,6,5
stage2,7004,14453,7,9
stage2,7004,14453,8,1
stage2,7004,14453,9,3
stage2,7005,14453,0,9
stage2,7005,14453,1,0
stage2,7005,14453,2,1
stage2,7005,14453,3,4
stage2,7005,14453,4,2
stage2,7005,14453,5,3
stage2,7005,14453,6,8
stage2,7005,14453,7,5
stage2,7005,14453,8,7
stage2,7005,14453,9,6
stage2,0,14463,0,0
stage2,0,14463,1,1
stage2,0,14463,2,2
stage2,0,14463,3,3
stage2,0,14463,4,4
stage2,0,14463,5,5
stage2,0,14463,6,6
stage2,0,14463,7,7
stage2,7001,14463,0,1
stage2,7001,14463,1,3
stage2,7001,14463,2,7
stage2,7001,14463,3,0
stage2,7001,14463,4,2
stage2,7001,14463,5,6
stage2,7001,14463,6,4
stage2,7001,14463,7,5
stage2,7002,14463,0,5
stage2,7002,14463,1,3
stage2,7002,14463,2,4
stage2,7002,14463,3,6
stage2,7002,14463,4,0
stage2,7002,14463,5,7
stage2,7002,14463,6,2
stage2,7002,14463,7,1
stage2,7003,14463,0,7
stage2,7003,14463,1,4
stage2,7003,14463,2,6
stage2,7003,14463,3,3
stage2,7003,14463,4,1
stage2,7003,14463,5,5
stage2,7003,14463,6,0
stage2,7003,14463,7,2
stage2,7004,14463,0,3
stage2,7004,14463,1,0
stage2,7004,14463,2,5
stage2,7004,14463,3,2
stage2,7004,14463,4,6
stage2,7004,14463,5,4
stage2,7004,14463,6,1
stage2,7004,14463,7,7
stage2,7005,14463,0,5
stage2,7005,14463,1,0
stage2,7005,14463,2,6
stage2,7005,14463,3,2
stage2,7005,14463,4,4
stage2,7005,14463,5,3
stage2,7005,14463,6,1
stage2,7005,14463,7,7
stage2,0,14470,0,0
stage2,0,14470,1,1
stage2,0,14470,2,2
stage2,0,14470,3,3
stage2,0,14470,4,4
stage2,0,14470,5,5
stage2,7001,14470,0,3
stage2,7001,14470,1,5
stage2,7001,14470,2,0
stage2,7001,14470,3,1
stage2,7001,14470,4,2
stage2,7001,14470,5,4
stage2,7002,14470,0,5
stage2,7002,14470,1,4
stage2,7002,14470,2,1
stage2,7002,14470,3,0
stage2,7002,14470,4,2
stage2,7002,14470,5,3
stage2,7003,14470,0,0
stage2,7003,14470,1,4
stage2,7003,14470,2,1
stage2,7003,14470,3,3
stage2,7003,14470,4,5
stage2,7003,14470,5,2
stage2,7004,14470,0,5
stage2,7004,14470,1,2
stage2,7004,14470,2,3
stage2,7004,14470,3,1
stage2,7004,14470,4,4
stage2,7004,14470,5,0
stage2,7005,14470,0,1
stage2,7005,14470,1,0
stage2,7005,14470,2,2
stage2,7005,14470,3,5
stage2,7005,14470,4,3
stage2,7005,14470,5,4
stage2,0,14521,0,0
stage2,0,14521,1,1
stage2,0,14521,2,2
stage2,0,14521,3,3
stage2,0,14521,4,4
stage2,0,14521,5,5
stage2,0,14521,6,6
stage2,0,14521,7,7
stage2,0,14521,8,8
stage2,0,14521,9,9
stage2,0,14521,10,10
stage2,7001,14521,0,0
stage2,7001,14521,1,9
stage2,7001,14521,2,4
stage2,7001,14521,3,1
stage2,7001,14521,4,10
stage2,7001,14521,5,3
stage2,7001,14521,6,7
stage2,7001,14521,7,6
stage2,7001,14521,8,8
stage2,7001,14521,9,5
stage2,7001,14521,10,2
stage2,7002,14521,0,4
stage2,7002,14521,1,7
stage2,7002,14521,2,3
stage2,7002,14521,3,9
stage2,7002,14521,4,8
stage2,7002,14521,5,6
stage2,7002,14521,6,10
stage2,7002,14521,7,5
stage2,7002,14521,8,2
stage2,7002,14521,9,0
stage2,7002,14521,10,1
stage2,7003,14521,0,5
stage2,7003,14521,1,8
stage2,7003,14521,2,4
stage2,7003,14521,3,7
stage2,7003,14521,4,3
stage2,7003,14521,5,9
stage2,7003,14521,6,1
stage2,7003,14521,7,6
stage2,7003,14521,8,2
stage2,7003,14521,9,0
stage2,7003,14521,10,10
stage2,7004,14521,0,8
stage2,7004,14521,1,2
stage2,7004,14521,2,10
stage2,7004,14521,3,5
stage2,7004,14521,4,7
stage2,7004,14521,5,3
stage2,7004,14521,6,4
stage2,7004,14521,7,1
stage2,7004,14521,8,9
stage2,7004,14521,9,0
stage2,7004,14521,10,6
stage2,7005,14521,0,9
stage2,7005,14521,1,6
stage2,7005,14521,2,0
stage2,7005,14521,3,10
stage2,7005,14521,4,8
stage2,7005,14521,5,4
stage2,7005,14521,6,2
stage2,7005,14521,7,3
stage2,7005,14521,8,1
stage2,7005,14521,9,7
stage2,7005,14521,10,5
stage2,0,14664,0,0
stage2,0,14664,1,1
stage2,0,14664,2,2
stage2,0,14664,3,3
stage2,0,14664,4,4
stage2,0,14664,5,5
stage2,0,14664,6,6
stage2,0,14664,7,7
stage2,0,14664,8,8
stage2,0,14664,9,9
stage2,0,14664,10,10
stage2,0,14664,11,11
stage2,7001,14664,0,2
stage2,7001,14664,1,9
stage2,7001,14664,2,7
stage2,7001,14664,3,0
stage2,7001,14664,4,4
stage2,7001,14664,5,1
stage2,7001,14664,6,6
stage2,7001,14664,7,11
stage2,7001,14664,8,8
stage2,7001,14664,9,10
stage2,7001,14664,10,5
stage2,7001,14664,11,3
stage2,7002,14664,0,4
stage2,7002,14664,1,7
stage2,7002,14664,2,5
stage2,7002,14664,3,1
stage2,7002,14664,4,3
stage2,7002,14664,5,6
stage2,7002,14664,6,10
stage2,7002,14664,7,11
stage2,7002,14664,8,9
stage2,7002,14664,9,2
stage2,7002,14664,10,0
stage2,7002,14664,11,8
stage2,7003,14664,0,7
stage2,7003,14664,1,8
stage2,7003,14664,2,11
stage2,7003,14664,3,0
stage2,7003,14664,4,5
stage2,7003,14664,5,10
stage2,7003,14664,6,9
stage2,7003,14664,7,4
stage2,7003,14664,8,1
stage2,7003,14664,9,3
stage2,7003,14664,10,6
stage2,7003,14664,11,2
stage2,7004,14664,0,4
stage2,7004,14664,1,8
stage2,7004,14664,2,9
stage2,7004,14664,3,3
stage2,7004,14664,4,10
stage2,7004,14664,5,0
stage2,7004,14664,6,7
stage2,7004,14664,7,5
stage2,7004,14664,8,2
stage2,7004,14664,9,1
stage2,7004,14664,10,11
stage2,7004,14664,11,6
stage2,7005,14664,0,9
stage2,7005,14664,1,8
stage2,7005,14664,2,5
stage2,7005,14664,3,11
stage2,7005,14664,4,7
stage2,7005,14664,5,6
stage2,7005,14664,6,1
stage2,7005,14664,7,10
stage2,7005,14664,8,0
stage2,7005,14664,9,3
stage2,7005,14664,10,2
stage2,7005,14664,11,4
stage2,0,14712,0,0
stage2,0,14712,1,1
stage2,0,14712,2,2
stage2,0,14712,3,3
stage2,0,14712,4,4
stage2,0,14712,5,5
stage2,0,14712,6,6
stage2,0,14712,7,7
stage2,0,14712,8,8
stage2,7001,14712,0,5
stage2,7001,14712,1,3
stage2,7001,14712,2,1
stage2,7001,14712,3,4
stage2,7001,14712,4,7
stage2,7001,14712,5,2
stage2,7001,14712,6,6
stage2,7001,14712,7,0
stage2,7001,14712,8,8
stage2,7002,14712,0,0
stage2,7002,14712,1,1
stage2,7002,14712,2,3
stage2,7002,14712,3,4
stage2,7002,14712,4,7
stage2,7002,14712,5,8
stage2,7002,14712,6,6
stage2,7002,14712,7,5
stage2,7002,14712,8,2
stage2,7003,14712,0,8
stage2,7003,14712,1,6
stage2,7003,14712,2,7
stage2,7003,14712,3,4
stage2,7003,14712,4,3
stage2,7003,14712,5,5
stage2,7003,14712,6,0
stage2,7003,14712,7,2
stage2,7003,14712,8,1
stage2,7004,14712,0,4
stage2,7004,14712,1,7
stage2,7004,14712,2,3
stage2,7004,14712,3,8
stage2,7004,14712,4,5
stage2,7004,14712,5,0
stage2,7004,14712,6,6
stage2,7004,14712,7,1
stage2,7004,14712,8,2
stage2,7005,14712,0,0
stage2,7005,14712,1,3
stage2,7005,14712,2,7
stage2,7005,14712,3,8
stage2,7005,14712,4,5
stage2,7005,14712,5,6
stage2,7005,14712,6,4
stage2,7005,14712,7,2
stage2,7005,14712,8,1
stage2,0,14717,0,0
stage2,0,14717,1,1
stage2,0,14717,2,2
stage2,0,14717,3,3
stage2,0,14717,4,4
stage2,0,14717,5,5
stage2,0,14717,6,6
stage2,7001,14717,0,4
stage2,7001,14717,1,5
stage2,7001,14717,2,6
stage2,7001,14717,3,3
stage2,7001,14717,4,0
stage2,7001,14717,5,2
stage2,7001,14717,6,1
stage2,7002,14717,0,4
stage2,7002,14717,1,3
stage2,7002,14717,2,2
stage2,7002,14717,3,5
stage2,7002,14717,4,1
stage2,7002,14717,5,0
stage2,7002,14717,6,6
stage2,7003,14717,0,0
stage2,7003,14717,1,2
stage2,7003,14717,2,4
stage2,7003,14717,3,6
stage2,7003,14717,4,5
stage2,7003,14717,5,1
stage2,7003,14717,6,3
stage2,7004,14717,0,3
stage2,7004,14717,1,5
stage2,7004,14717,2,0
stage2,7004,14717,3,6
stage2,7004,14717,4,2
stage2,7004,14717,5,1
stage2,7004,14717,6,4
stage2,7005,14717,0,3
stage2,7005,14717,1,2
stage2,7005,14717,2,1
stage2,7005,14717,3,5
stage2,7005,14717,4,0
stage2,7005,14717,5,4
stage2,7005,14717,6,6
stage2,0,14801,0,0
stage2,0,14801,1,1
stage2,0,14801,2,2
stage2,0,14801,3,3
stage2,0,14801,4,4
stage2,0,14801,5,5
stage2,0,14801,6,6
stage2,0,14801,7,7
stage2,0,14801,8,8
stage2,0,14801,9,9
stage2,0,14801,10,10
stage2,7001,14801,0,10
stage2,7001,14801,1,7
stage2,7001,14801,2,5
stage2,7001,14801,3,9
